9.5998,-2.88,39.6,0.43916,105.12
9.612,-2.88,41.04,0.43386,105.84
9.6244,-2.88,41.76,0.42574,106.56
9.6448,-2.88,42.48,0.39891,107.28
9.6647,-2.88,43.2,0.36796,107.28
9.687,-3.4721,43.2,0.32967,106.56
9.7106,-3.6,42.48,0.30966,105.84
9.7323,-3.9139,41.76,0.28867,104.4
9.7493,-4.32,40.32,0.26653,103.68
9.7702,-4.6435,39.6,0.16631,102.24
9.7854,-5.04,38.16,0.10008,100.08
9.8071,-5.04,36,-0.082546,98.64
9.8277,-5.04,34.56,-0.21289,96.48
9.8499,-5.04,32.4,-0.40339,93.6
9.8733,-5.5267,29.52,-0.51246,90.72
9.8977,-5.76,26.64,-0.66876,89.28
9.9172,-5.76,25.2,-0.74305,82.8
10.003,-5.76,18.72,-0.97706,82.08
10.025,-5.76,18,-0.9763,82.08
10.034,-5.76,18,-0.97576,82.08
10.042,-5.76,18,-0.97275,81.36
10.064,-5.76,17.28,-0.94856,81.36
10.078,-5.76,17.28,-0.91888,81.36
10.091,-5.76,17.28,-0.88508,81.36
10.109,-5.04,17.28,-0.80377,81.36
10.129,-5.04,17.28,-0.72379,81.36
10.148,-4.32,17.28,-0.64155,81.36
10.167,-4.9742,17.28,-0.58552,80.64
10.188,-4.5935,16.56,-0.50103,80.64
10.207,-4.32,16.56,-0.44288,80.64
10.227,-4.32,16.56,-0.30382,80.64
10.245,-4.32,16.56,-0.20035,79.92
10.267,-4.32,15.84,-0.128,79.92
10.284,-5.04,15.84,-0.11796,79.92
10.31,-5.04,15.84,-0.12418,79.2
10.33,-5.04,15.12,-0.12744,79.2
10.344,-5.76,15.12,-0.12508,78.48
10.363,-5.76,14.4,-0.12014,78.48
10.419,-6.48,14.4,-0.17741,77.76
10.43,-6.48,13.68,-0.19207,73.44
10.462,-6.48,9.36,-0.22932,73.44
10.699,-6.48,9.36,-0.27212,72.72
10.71,-6.48,8.64,-0.26299,72.72
10.718,-6.48,8.64,-0.25824,72.72
10.737,-6.48,8.64,-0.24959,72
10.753,-7.0559,7.92,-0.24103,72
10.779,-7.2,7.92,-0.23927,71.28
10.796,-7.92,7.2,-0.24086,71.28
10.812,-8.2176,7.2,-0.24429,70.56
10.833,-8.64,6.48,-0.25313,70.56
10.856,-8.64,6.48,-0.25448,69.84
10.888,-7.557,5.76,-0.24047,69.84
10.898,-6.9645,5.76,-0.23147,69.84
10.916,-5.9336,5.76,-0.20193,69.12
10.934,-5.04,5.04,-0.16405,69.12
10.952,-4.6331,5.04,-0.12954,69.12
10.971,-3.6,5.04,-0.071294,68.4
10.991,-3.12,4.32,-1.2209,68.4
11.025,-1.44,4.32,0.049448,68.4
11.035,-1.3468,4.32,0.051675,68.4
11.054,-0.72,4.32,0.031043,68.4
11.086,0.85218,4.32,1.5487,68.4
11.094,1.3145,4.32,-1.5155,68.4
11.113,1.977,4.32,-0.033926,68.4
11.134,3.6191,4.32,-0.039383,68.4
11.152,4.6017,4.32,-0.036528,68.4
11.167,5.507,4.32,-0.025936,69.12
11.187,6.6134,5.04,-0.01364,69.12
11.207,7.7512,5.04,-0.0028333,69.12
11.227,8.1511,5.04,-0.0052473,69.84
11.248,9.36,5.76,-0.04147,69.84
11.266,10.08,5.76,-0.14697,70.56
11.289,10.8,6.48,-0.3352,72
11.311,10.813,7.92,-0.57696,72
11.343,11.52,7.92,-0.98989,73.44
11.359,11.52,9.36,-1.3289,74.16
11.379,11.204,10.08,-1.6602,74.88
11.392,10.8,10.8,-1.9886,75.6
11.409,10.8,11.52,-2.3187,77.04
11.426,10.686,12.96,-2.5425,79.2
11.446,10.08,15.12,-2.7724,83.52
11.465,9.8728,19.44,-2.8041,85.68
11.519,7.5028,21.6,-2.958,87.84
11.527,7.2,23.76,-2.7362,93.6
11.542,6.8936,29.52,-2.4253,96.48
11.566,5.5177,32.4,-2.0741,102.24
11.584,4.4141,38.16,-1.6442,104.4
11.606,3.1629,40.32,-1.1816,106.56
11.622,2.2834,42.48,-0.70383,108.72
11.641,1.44,44.64,-0.25241,110.16
11.66,0.80498,46.08,0.17026,110.88
11.679,-0.30637,46.8,0.54542,111.6
11.703,-0.96399,47.52,0.86054,111.6
11.727,-2.16,47.52,1.105,110.88
11.743,-2.4904,46.8,1.2824,110.88
11.764,-3.0134,46.8,1.3962,110.16
11.783,-3.6,46.08,1.4532,108.72
11.803,-3.7853,44.64,1.4673,107.28
11.821,-4.32,43.2,1.4166,105.84
11.853,-4.32,41.76,1.244,102.24
11.861,-4.32,38.16,1.1494,100.08
11.904,-4.32,36,0.37586,98.64
11.912,-4.32,34.56,2.0257,97.2
11.922,-4.32,33.12,-1.1568,95.76
11.939,-4.32,31.68,-0.25245,92.88
11.961,-4.32,28.8,-0.502,89.28
11.979,-4.32,25.2,-0.53509,87.84
12.001,-4.32,23.76,-0.46906,84.96
12.018,-3.4264,20.88,-0.22956,84.24
12.045,-2.88,20.16,0.15462,82.08
12.059,-2.88,18,0.67215,79.92
12.08,-2.88,15.84,1.3044,79.2
12.106,-2.88,15.12,2.1158,79.2
12.114,-2.88,15.12,2.9753,78.48
